GCT	16	28.07	21.82	21.42	28.68
GCT	17	28.09	21.78	21.47	28.66
GCT	18	27.95	21.98	21.45	28.61
GCT	19	28.03	21.90	21.42	28.65
GCT	20	27.89	22.00	21.51	28.60
GCT	21	28.03	21.89	21.44	28.63
GCT	22	27.81	22.04	21.61	28.54
GCT	23	27.95	21.96	21.65	28.44
GCT	24	27.78	22.05	21.78	28.39
GCT	25	27.93	21.99	21.59	28.49
GCT	26	27.72	22.05	21.77	28.46
GCT	27	27.73	22.11	21.76	28.40
GCT	28	27.72	22.17	21.88	28.24
GCT	29	27.72	22.18	21.79	28.32
GCT	30	27.58	22.19	21.87	28.36
GCT	31	27.57	22.16	21.94	28.34
GCT	32	27.64	22.23	21.83	28.30
GCT	33	27.60	22.23	21.91	28.27
GCT	34	27.62	22.21	22.01	28.16
GCT	35	27.48	22.36	21.89	28.27
GCT	36	27.52	22.31	21.89	28.28
GCT	37	27.55	22.37	21.98	28.10
GCT	38	27.49	22.38	21.97	28.16
GCT	39	27.49	22.28	22.10	28.13
GCT	40	27.46	22.29	22.10	28.15
GCT	41	27.46	22.32	22.16	28.06
GCT	42	27.56	22.41	21.98	28.06
GCT	43	27.32	22.46	22.09	28.13
GCT	44	27.35	22.42	22.09	28.14
GCT	45	27.29	22.51	22.07	28.14
GCT	46	27.30	22.52	22.17	28.00
GCT	47	27.39	22.34	22.16	28.11
GCT	48	27.32	22.41	22.11	28.15
GCT	49	27.38	22.47	22.08	28.07
GCT	50	27.33	22.51	22.05	28.10
GCT	51	27.48	22.49	22.07	27.96
GCT	52	27.46	22.51	22.03	28.00
GCT	53	27.31	22.50	22.19	28.00
GCT	54	27.41	22.55	22.05	27.99
GCT	55	27.39	22.55	22.15	27.90
GCT	56	27.41	22.49	22.13	27.97
GCT	57	27.44	22.53	22.10	27.93
GCT	58	27.33	22.43	22.15	28.09
GCT	59	27.35	22.51	22.13	28.01
GCT	60	27.45	22.59	22.03	27.92
GCT	61	27.26	22.66	22.17	27.91
GCT	62	27.21	22.63	22.02	28.14
GCT	63	27.34	22.57	22.14	27.96
GCT	64	27.23	22.60	22.25	27.92
GCT	65	27.39	22.49	22.19	27.92
GCT	66	27.39	22.53	22.11	27.97
GCT	67	27.33	22.63	22.13	27.90
GCT	68	27.23	22.71	22.12	27.94
GCT	69	27.28	22.74	22.00	27.97
GCT	70	27.39	22.73	22.03	27.86
GCT	71	27.37	22.62	22.16	27.84
GCT	72	27.24	22.63	22.28	27.85
GCT	73	27.30	22.63	22.18	27.90
GCT	74	27.30	22.70	22.11	27.89
GCT	75	27.13	22.68	22.24	27.95
GCT	76	27.27	22.71	22.15	27.87
GCT	77	27.22	22.61	22.13	28.03
GCT	78	27.23	22.69	22.12	27.95
GCT	79	27.27	22.64	22.16	27.93
GCT	80	27.22	22.79	22.18	27.81
GCT	81	27.38	22.58	22.22	27.83
GCT	82	27.30	22.59	22.17	27.93
GCT	83	27.20	22.68	22.06	28.07
GCT	84	27.27	22.64	22.16	27.93
GCT	85	27.36	22.64	22.13	27.87
GCT	86	27.33	22.67	22.08	27.92
GCT	87	27.28	22.69	22.11	27.93
GCT	88	27.25	22.76	22.14	27.84
GCT	89	27.26	22.76	22.06	27.92
GCT	90	27.28	22.71	22.19	27.81
GCT	91	27.18	22.84	22.10	27.88
GCT	92	27.17	22.81	22.14	27.89
GCT	93	27.19	22.78	22.14	27.90
GCT	94	27.32	22.77	22.09	27.82
GCT	95	27.13	22.78	22.17	27.91
GCT	96	27.20	22.73	22.13	27.94
GCT	97	27.33	22.62	22.17	27.88
GCT	98	27.15	22.78	22.15	27.91
GCT	99	27.26	22.78	22.14	27.81
GCT	100	27.13	22.82	22.17	27.88
GCT	101	27.32	22.75	22.13	27.80
GCT	102	27.32	22.76	22.07	27.85
GCT	103	27.24	22.76	22.21	27.80
GCT	104	27.29	22.64	22.09	27.98
GCT	105	27.19	22.71	22.19	27.90
GCT	106	27.25	22.77	22.19	27.79
GCT	107	27.15	22.75	22.12	27.97
GCT	108	27.17	22.74	22.21	27.88
GCT	109	27.23	22.73	22.18	27.87
GCT	110	27.25	22.76	22.15	27.84
GCT	111	27.17	22.73	22.18	27.91
GCT	112	27.24	22.65	22.24	27.88
GCT	113	27.30	22.65	22.15	27.91
GCT	114	27.32	22.67	22.14	27.87
GCT	115	27.28	22.67	22.18	27.88
GCT	116	27.26	22.73	22.15	27.85
GCT	117	27.25	22.69	22.21	27.85
GCT	118	27.30	22.72	22.14	27.84
GCT	119	27.23	22.70	22.22	27.85
GCT	120	27.28	22.76	22.16	27.79
GCT	121	27.27	22.78	22.11	27.84
GCT	122	27.16	22.84	22.10	27.90
GCT	123	27.32	22.67	22.12	27.89
GCT	124	27.22	22.74	22.13	27.91
GCT	125	27.21	22.73	22.18	27.88
GCT	126	27.23	22.79	22.09	27.89
GCT	127	27.23	22.89	22.10	27.78
GCT	128	27.26	22.85	22.14	27.74
GCT	129	27.23	22.65	22.15	27.98
GCT	130	27.08	22.83	22.14	27.95
GCT	131	27.23	22.76	22.24	27.77
GCT	132	27.29	22.75	22.02	27.94
GCT	133	27.27	22.79	22.14	27.80
GCT	134	27.21	22.87	22.08	27.85
GCT	135	27.31	22.73	22.07	27.89
GCT	136	27.25	22.78	22.10	27.87
GCT	137	27.34	22.70	22.13	27.84
GCT	138	27.24	22.75	22.08	27.92
GCT	139	27.29	22.74	22.04	27.93
GCT	140	27.27	22.74	22.08	27.91
GCT	141	27.39	22.60	22.11	27.90
GCT	142	27.25	22.70	22.10	27.95
GCT	143	27.36	22.64	22.14	27.86
GCT	144	27.28	22.70	22.19	27.83
GCT	145	27.23	22.68	22.19	27.90
GCT	146	27.32	22.73	21.99	27.97
GCT	147	27.41	22.69	22.09	27.82
GCT	148	27.41	22.58	22.08	27.94
GCT	149	27.30	22.64	22.11	27.95
GCT	150	27.33	22.64	22.06	27.96
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	28.82	21.02	21.20	28.96	0.00	0.00
FBC	2	28.97	20.88	21.04	29.10	0.00	0.00
FBC	3	28.63	21.22	21.31	28.84	0.00	0.00
FBC	4	27.98	21.68	21.88	28.46	0.00	0.00
FBC	5	28.61	21.23	21.47	28.69	0.00	0.00
FBC	6	28.12	21.68	21.78	28.42	0.00	0.00
FBC	7	28.22	21.54	21.71	28.53	0.00	0.00
FBC	8	28.35	21.48	21.56	28.60	0.00	0.00
FBC	9	28.35	21.46	21.49	28.70	0.00	0.00
FBC	10	28.33	21.49	21.67	28.50	0.00	0.00
FBC	11	28.37	21.48	21.65	28.49	0.00	0.00
FBC	12	28.31	21.53	21.64	28.52	0.00	0.00
FBC	13	28.53	21.32	21.52	28.63	0.00	0.00
FBC	14	28.27	21.47	21.65	28.61	0.00	0.00
FBC	15	28.36	21.42	21.69	28.53	0.00	0.00
FBC	16	28.25	21.58	21.67	28.50	0.00	0.00
FBC	17	28.36	21.55	21.70	28.39	0.00	0.00
FBC	18	28.18	21.65	21.78	28.38	0.00	0.00
FBC	19	28.29	21.56	21.76	28.39	0.00	0.00
FBC	20	28.08	21.65	21.86	28.42	0.00	0.00
FBC	21	28.18	21.56	21.77	28.48	0.00	0.00
FBC	22	28.09	21.71	21.93	28.27	0.00	0.00
FBC	23	28.06	21.68	21.93	28.33	0.00	0.00
FBC	24	27.96	21.95	21.88	28.21	0.00	0.00
FBC	25	28.04	21.70	21.88	28.38	0.00	0.00
FBC	26	27.90	21.78	22.04	28.28	0.04	0.00
FBC	27	27.93	21.95	21.92	28.20	0.00	0.00
FBC	28	27.85	22.00	22.04	28.10	0.00	0.00
FBC	29	27.85	21.88	22.08	28.19	0.00	0.00
FBC	30	27.85	21.95	22.11	28.08	0.01	0.00
FBC	31	27.82	21.93	22.16	28.08	0.01	0.00
FBC	32	27.86	21.95	22.11	28.07	0.00	0.00
FBC	33	27.81	21.95	22.18	28.06	0.00	0.00
FBC	34	27.89	22.04	22.18	27.89	0.00	0.00
FBC	35	27.78	22.07	22.18	27.97	0.00	0.00
FBC	36	27.76	21.98	22.23	28.04	0.00	0.00
FBC	37	27.75	22.00	22.35	27.90	0.00	0.00
FBC	38	27.73	22.09	22.25	27.92	0.00	0.00
FBC	39	27.72	22.08	22.29	27.91	0.01	0.00
FBC	40	27.68	22.10	22.29	27.93	0.01	0.00
FBC	41	27.58	22.18	22.30	27.95	0.00	0.00
FBC	42	27.75	22.04	22.34	27.87	0.00	0.00
FBC	43	27.68	22.22	22.33	27.77	0.00	0.00
FBC	44	27.70	22.12	22.39	27.79	0.00	0.00
FBC	45	27.61	22.17	22.41	27.81	0.00	0.00
FBC	46	27.56	22.25	22.44	27.75	0.00	0.00
FBC	47	27.58	22.14	22.35	27.92	0.00	0.00
FBC	48	27.63	22.15	22.37	27.84	0.00	0.00
FBC	49	27.57	22.28	22.27	27.88	0.00	0.00
FBC	50	27.57	22.24	22.33	27.87	0.00	0.00
FBC	51	27.62	22.19	22.37	27.82	0.00	0.00
FBC	52	27.59	22.15	22.39	27.87	0.00	0.00
FBC	53	27.65	22.19	22.50	27.66	0.00	0.00
FBC	54	27.54	22.24	22.36	27.86	0.00	0.00
FBC	55	27.54	22.29	22.41	27.75	0.00	0.00
FBC	56	27.54	22.24	22.39	27.83	0.00	0.00
FBC	57	27.56	22.29	22.34	27.81	0.00	0.00
FBC	58	27.53	22.22	22.37	27.88	0.01	0.00
FBC	59	27.55	22.27	22.37	27.81	0.00	0.00
FBC	60	27.48	22.25	22.38	27.90	0.04	0.00
FBC	61	27.54	22.26	22.57	27.63	0.01	0.00
FBC	62	27.54	22.26	22.39	27.81	0.00	0.00
FBC	63	27.65	22.28	22.43	27.65	0.00	0.00
FBC	64	27.49	22.35	22.50	27.66	0.00	0.00
FBC	65	27.52	22.20	22.49	27.79	0.00	0.00
FBC	66	27.52	22.24	22.41	27.83	0.00	0.00
FBC	67	27.48	22.36	22.41	27.76	0.00	0.00
FBC	68	27.45	22.36	22.48	27.72	0.00	0.00
FBC	69	27.51	22.33	22.42	27.75	0.00	0.00
FBC	70	27.54	22.32	22.44	27.71	0.00	0.00
FBC	71	27.47	22.36	22.43	27.75	0.00	0.00
FBC	72	27.40	22.40	22.51	27.69	0.00	0.00
FBC	73	27.49	22.34	22.46	27.71	0.00	0.00
FBC	74	27.40	22.35	22.47	27.79	0.00	0.00
FBC	75	27.44	22.40	22.52	27.64	0.00	0.00
FBC	76	27.42	22.29	22.57	27.72	0.00	0.00
FBC	77	27.45	22.25	22.49	27.81	0.00	0.00
FBC	78	27.47	22.38	22.44	27.71	0.00	0.00
FBC	79	27.47	22.34	22.46	27.73	0.00	0.00
FBC	80	27.39	22.30	22.66	27.64	0.00	0.00
FBC	81	27.48	22.32	22.47	27.73	0.00	0.00
FBC	82	27.50	22.27	22.50	27.73	0.00	0.00
FBC	83	27.66	22.31	22.42	27.61	0.00	0.00
FBC	84	27.57	22.30	22.50	27.63	0.00	0.00
FBC	85	27.51	22.26	22.51	27.72	0.00	0.00
FBC	86	27.53	22.28	22.48	27.71	0.00	0.00
FBC	87	27.38	22.33	22.47	27.82	0.00	0.00
FBC	88	27.50	22.33	22.58	27.59	0.00	0.00
FBC	89	27.47	22.35	22.46	27.72	0.00	0.00
FBC	90	27.42	22.38	22.52	27.68	0.01	0.00
FBC	91	27.38	22.40	22.53	27.69	0.01	0.00
FBC	92	27.41	22.43	22.52	27.64	0.00	0.00
FBC	93	27.42	22.43	22.48	27.67	0.00	0.00
FBC	94	27.44	22.35	22.51	27.70	0.00	0.00
FBC	95	27.47	22.33	22.62	27.57	0.00	0.00
FBC	96	27.47	22.36	22.51	27.67	0.00	0.00
FBC	97	27.48	22.33	22.46	27.73	0.00	0.00
FBC	98	27.36	22.37	22.56	27.70	0.00	0.00
FBC	99	27.32	22.41	22.52	27.76	0.00	0.00
FBC	100	27.44	22.37	22.61	27.58	0.00	0.00
FBC	101	27.50	22.37	22.51	27.63	0.00	0.00
FBC	102	27.45	22.30	22.53	27.72	0.00	0.00
FBC	103	27.36	22.39	22.57	27.68	0.00	0.00
FBC	104	27.58	22.27	22.46	27.69	0.00	0.00
FBC	105	27.41	22.39	22.51	27.69	0.00	0.00
FBC	106	27.32	22.40	22.56	27.72	0.00	0.00
FBC	107	27.47	22.39	22.48	27.66	0.00	0.00
FBC	108	27.39	22.34	22.61	27.66	0.01	0.00
FBC	109	27.44	22.34	22.56	27.66	0.00	0.00
FBC	110	27.44	22.26	22.65	27.65	0.00	0.00
FBC	111	27.37	22.41	22.51	27.72	0.00	0.00
FBC	112	27.46	22.44	22.44	27.66	0.00	0.00
FBC	113	27.45	22.25	22.55	27.75	0.00	0.00
FBC	114	27.51	22.31	22.50	27.68	0.00	0.00
FBC	115	27.47	22.32	22.53	27.69	0.00	0.00
FBC	116	27.48	22.35	22.53	27.64	0.00	0.00
FBC	117	27.42	22.42	22.48	27.68	0.00	0.00
FBC	118	27.46	22.30	22.57	27.68	0.01	0.00
FBC	119	27.45	22.35	22.57	27.63	0.01	0.00
FBC	120	27.45	22.35	22.57	27.62	0.01	0.00
FBC	121	27.41	22.36	22.53	27.70	0.01	0.00
FBC	122	27.44	22.34	22.60	27.62	0.00	0.00
FBC	123	27.51	22.37	22.42	27.70	0.00	0.00
FBC	124	27.46	22.36	22.52	27.66	0.00	0.00
FBC	125	27.51	22.39	22.53	27.57	0.00	0.00
FBC	126	27.51	22.40	22.48	27.61	0.00	0.00
FBC	127	27.42	22.39	22.60	27.59	0.00	0.00
FBC	128	27.38	22.38	22.61	27.63	0.00	0.00
FBC	129	27.44	22.34	22.45	27.77	0.00	0.00
FBC	130	27.48	22.34	22.62	27.56	0.12	0.00
FBC	131	27.41	22.45	22.55	27.59	0.00	0.00
FBC	132	27.46	22.29	22.48	27.76	0.00	0.00
FBC	133	27.42	22.39	22.55	27.65	0.00	0.00
FBC	134	27.53	22.44	22.51	27.52	0.00	0.00
FBC	135	27.48	22.32	22.48	27.73	0.00	0.00
FBC	136	27.52	22.41	22.47	27.59	0.00	0.00
FBC	137	27.61	22.36	22.46	27.56	0.00	0.00
FBC	138	27.54	22.25	22.59	27.63	0.01	0.00
FBC	139	27.45	22.29	22.49	27.77	0.00	0.00
FBC	140	27.39	22.32	22.50	27.79	0.00	0.00
FBC	141	27.55	22.36	22.35	27.74	0.00	0.00
FBC	142	27.51	22.39	22.41	27.69	0.00	0.00
FBC	143	27.50	22.36	22.42	27.72	0.00	0.00
FBC	144	27.44	22.40	22.49	27.67	0.00	0.00
FBC	145	27.53	22.34	22.53	27.60	0.00	0.00
FBC	146	27.47	22.32	22.39	27.81	0.01	0.00
FBC	147	27.42	22.34	22.43	27.80	0.00	0.00
FBC	148	27.55	22.24	22.42	27.79	0.00	0.00
FBC	149	27.55	22.27	22.48	27.70	0.00	0.00
FBC	150	27.51	22.22	22.48	27.79	0.02	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	25337931	20288357	20438461	25543684	2567
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
# ACGT raw counters for last fragments. Use `grep ^LTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
LTC	0	0	0	0	0
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
IS	0	0	0	0	0
IS	1	0	0	0	0
IS	2	0	0	0	0
IS	3	0	0	0	0
IS	4	0	0	0	0
IS	5	0	0	0	0
IS	6	0	0	0	0
IS	7	0	0	0	0
IS	8	0	0	0	0
IS	9	0	0	0	0
IS	10	0	0	0	0
IS	11	0	0	0	0
IS	12	0	0	0	0
IS	13	0	0	0	0
IS	14	0	0	0	0
IS	15	0	0	0	0
IS	16	0	0	0	0
IS	17	0	0	0	0
IS	18	0	0	0	0
IS	19	0	0	0	0
IS	20	0	0	0	0
IS	21	0	0	0	0
IS	22	0	0	0	0
IS	23	0	0	0	0
IS	24	0	0	0	0
IS	25	0	0	0	0
IS	26	0	0	0	0
IS	27	0	0	0	0
IS	28	0	0	0	0
IS	29	0	0	0	0
IS	30	0	0	0	0
IS	31	0	0	0	0
IS	32	0	0	0	0
IS	33	0	0	0	0
IS	34	0	0	0	0
IS	35	0	0	0	0
IS	36	0	0	0	0
IS	37	0	0	0	0
IS	38	0	0	0	0
IS	39	0	0	0	0
IS	40	0	0	0	0
IS	41	0	0	0	0
IS	42	0	0	0	0
IS	43	0	0	0	0
IS	44	0	0	0	0
IS	45	0	0	0	0
IS	46	0	0	0	0
IS	47	0	0	0	0
IS	48	0	0	0	0
IS	49	0	0	0	0
IS	50	0	0	0	0
IS	51	0	0	0	0
IS	52	0	0	0	0
IS	53	0	0	0	0
IS	54	0	0	0	0
IS	55	0	0	0	0
IS	56	0	0	0	0
IS	57	0	0	0	0
IS	58	0	0	0	0
IS	59	0	0	0	0
IS	60	0	0	0	0
IS	61	0	0	0	0
IS	62	0	0	0	0
IS	63	0	0	0	0
IS	64	0	0	0	0
IS	65	0	0	0	0
IS	66	0	0	0	0
IS	67	0	0	0	0
IS	68	0	0	0	0
IS	69	0	0	0	0
IS	70	0	0	0	0
IS	71	0	0	0	0
IS	72	0	0	0	0
IS	73	0	0	0	0
IS	74	0	0	0	0
IS	75	0	0	0	0
IS	76	0	0	0	0
IS	77	0	0	0	0
IS	78	0	0	0	0
IS	79	0	0	0	0
IS	80	0	0	0	0
IS	81	0	0	0	0
IS	82	0	0	0	0
IS	83	0	0	0	0
IS	84	0	0	0	0
IS	85	0	0	0	0
IS	86	0	0	0	0
IS	87	0	0	0	0
IS	88	0	0	0	0
IS	89	0	0	0	0
IS	90	0	0	0	0
IS	91	0	0	0	0
IS	92	0	0	0	0
IS	93	0	0	0	0
IS	94	0	0	0	0
IS	95	0	0	0	0
IS	96	0	0	0	0
IS	97	0	0	0	0
IS	98	0	0	0	0
IS	99	0	0	0	0
IS	100	0	0	0	0
IS	101	0	0	0	0
IS	102	0	0	0	0
IS	103	0	0	0	0
IS	104	0	0	0	0
IS	105	0	0	0	0
IS	106	0	0	0	0
IS	107	0	0	0	0
IS	108	0	0	0	0
IS	109	0	0	0	0
IS	110	0	0	0	0
IS	111	0	0	0	0
IS	112	0	0	0	0
IS	113	0	0	0	0
IS	114	0	0	0	0
IS	115	0	0	0	0
IS	116	0	0	0	0
IS	117	0	0	0	0
IS	118	0	0	0	0
IS	119	0	0	0	0
IS	120	0	0	0	0
IS	121	0	0	0	0
IS	122	0	0	0	0
IS	123	0	0	0	0
IS	124	0	0	0	0
IS	125	0	0	0	0
IS	126	0	0	0	0
IS	127	0	0	0	0
IS	128	0	0	0	0
IS	129	0	0	0	0
IS	130	0	0	0	0
IS	131	0	0	0	0
IS	132	0	0	0	0
IS	133	0	0	0	0
IS	134	0	0	0	0
IS	135	0	0	0	0
IS	136	0	0	0	0
IS	137	0	0	0	0
IS	138	0	0	0	0
IS	139	0	0	0	0
IS	140	0	0	0	0
IS	141	0	0	0	0
IS	142	0	0	0	0
IS	143	0	0	0	0
IS	144	0	0	0	0
IS	145	0	0	0	0
IS	146	0	0	0	0
IS	147	0	0	0	0
IS	148	0	0	0	0
IS	149	0	0	0	0
IS	150	0	0	0	0
IS	151	0	0	0	0
IS	152	0	0	0	0
IS	153	0	0	0	0
IS	154	0	0	0	0
IS	155	0	0	0	0
IS	156	0	0	0	0
IS	157	0	0	0	0
IS	158	0	0	0	0
IS	159	0	0	0	0
IS	160	0	0	0	0
IS	161	0	0	0	0
IS	162	0	0	0	0
IS	163	0	0	0	0
IS	164	0	0	0	0
IS	165	0	0	0	0
IS	166	0	0	0	0
IS	167	0	0	0	0
IS	168	0	0	0	0
IS	169	0	0	0	0
IS	170	0	0	0	0
IS	171	0	0	0	0
IS	172	0	0	0	0
IS	173	0	0	0	0
IS	174	0	0	0	0
IS	175	0	0	0	0
IS	176	0	0	0	0
IS	177	0	0	0	0
IS	178	0	0	0	0
IS	179	0	0	0	0
IS	180	0	0	0	0
IS	181	0	0	0	0
IS	182	0	0	0	0
IS	183	0	0	0	0
IS	184	0	0	0	0
IS	185	0	0	0	0
IS	186	0	0	0	0
IS	187	0	0	0	0
IS	188	0	0	0	0
IS	189	0	0	0	0
IS	190	0	0	0	0
IS	191	0	0	0	0
IS	192	0	0	0	0
IS	193	0	0	0	0
IS	194	0	0	0	0
IS	195	0	0	0	0
IS	196	0	0	0	0
IS	197	0	0	0	0
IS	198	0	0	0	0
IS	199	0	0	0	0
IS	200	0	0	0	0
IS	201	0	0	0	0
IS	202	0	0	0	0
IS	203	0	0	0	0
IS	204	0	0	0	0
IS	205	0	0	0	0
IS	206	0	0	0	0
IS	207	0	0	0	0
IS	208	0	0	0	0
IS	209	0	0	0	0
IS	210	0	0	0	0
IS	211	0	0	0	0
IS	212	0	0	0	0
IS	213	0	0	0	0
IS	214	0	0	0	0
IS	215	0	0	0	0
IS	216	0	0	0	0
IS	217	0	0	0	0
IS	218	0	0	0	0
IS	219	0	0	0	0
IS	220	0	0	0	0
IS	221	0	0	0	0
IS	222	0	0	0	0
IS	223	0	0	0	0
IS	224	0	0	0	0
IS	225	0	0	0	0
IS	226	0	0	0	0
IS	227	0	0	0	0
IS	228	0	0	0	0
IS	229	0	0	0	0
IS	230	0	0	0	0
IS	231	0	0	0	0
IS	232	0	0	0	0
IS	233	0	0	0	0
IS	234	0	0	0	0
IS	235	0	0	0	0
IS	236	0	0	0	0
IS	237	0	0	0	0
IS	238	0	0	0	0
IS	239	0	0	0	0
IS	240	0	0	0	0
IS	241	0	0	0	0
IS	242	0	0	0	0
IS	243	0	0	0	0
IS	244	0	0	0	0
IS	245	0	0	0	0
IS	246	0	0	0	0
IS	247	0	0	0	0
IS	248	0	0	0	0
IS	249	0	0	0	0
IS	250	0	0	0	0
IS	251	0	0	0	0
IS	252	0	0	0	0
IS	253	0	0	0	0
IS	254	0	0	0	0
IS	255	0	0	0	0
IS	256	0	0	0	0
IS	257	0	0	0	0
IS	258	0	0	0	0
IS	259	0	0	0	0
IS	260	0	0	0	0
IS	261	0	0	0	0
IS	262	0	0	0	0
IS	263	0	0	0	0
IS	264	0	0	0	0
IS	265	0	0	0	0
IS	266	0	0	0	0
IS	267	0	0	0	0
IS	268	0	0	0	0
IS	269	0	0	0	0
IS	270	0	0	0	0
IS	271	0	0	0	0
IS	272	0	0	0	0
IS	273	0	0	0	0
IS	274	0	0	0	0
IS	275	0	0	0	0
IS	276	0	0	0	0
IS	277	0	0	0	0
IS	278	0	0	0	0
IS	279	0	0	0	0
IS	280	0	0	0	0
IS	281	0	0	0	0
IS	282	0	0	0	0
IS	283	0	0	0	0
IS	284	0	0	0	0
IS	285	0	0	0	0
IS	286	0	0	0	0
IS	287	0	0	0	0
IS	288	0	0	0	0
IS	289	0	0	0	0
IS	290	0	0	0	0
IS	291	0	0	0	0
IS	292	0	0	0	0
IS	293	0	0	0	0
IS	294	0	0	0	0
IS	295	0	0	0	0
IS	296	0	0	0	0
IS	297	0	0	0	0
IS	298	0	0	0	0
IS	299	0	0	0	0
IS	300	0	0	0	0
IS	301	0	0	0	0
IS	302	0	0	0	0
IS	303	0	0	0	0
IS	304	0	0	0	0
IS	305	0	0	0	0
IS	306	0	0	0	0
IS	307	0	0	0	0
IS	308	0	0	0	0
IS	309	0	0	0	0
IS	310	0	0	0	0
IS	311	0	0	0	0
IS	312	0	0	0	0
IS	313	0	0	0	0
IS	314	0	0	0	0
IS	315	0	0	0	0
IS	316	0	0	0	0
IS	317	0	0	0	0
IS	318	0	0	0	0
IS	319	0	0	0	0
IS	320	0	0	0	0
IS	321	0	0	0	0
IS	322	0	0	0	0
IS	323	0	0	0	0
IS	324	0	0	0	0
IS	325	0	0	0	0
IS	326	0	0	0	0
IS	327	0	0	0	0
IS	328	0	0	0	0
IS	329	0	0	0	0
IS	330	0	0	0	0
IS	331	0	0	0	0
IS	332	0	0	0	0
IS	333	0	0	0	0
IS	334	0	0	0	0
IS	335	0	0	0	0
IS	336	0	0	0	0
IS	337	0	0	0	0
IS	338	0	0	0	0
IS	339	0	0	0	0
IS	340	0	0	0	0
IS	341	0	0	0	0
IS	342	0	0	0	0
IS	343	0	0	0	0
IS	344	0	0	0	0
IS	345	0	0	0	0
IS	346	0	0	0	0
IS	347	0	0	0	0
IS	348	0	0	0	0
IS	349	0	0	0	0
IS	350	0	0	0	0
IS	351	0	0	0	0
IS	352	0	0	0	0
IS	353	0	0	0	0
IS	354	0	0	0	0
IS	355	0	0	0	0
IS	356	0	0	0	0
IS	357	0	0	0	0
IS	358	0	0	0	0
IS	359	0	0	0	0
IS	360	0	0	0	0
IS	361	0	0	0	0
IS	362	0	0	0	0
IS	363	0	0	0	0
IS	364	0	0	0	0
IS	365	0	0	0	0
IS	366	0	0	0	0
IS	367	0	0	0	0
IS	368	0	0	0	0
IS	369	0	0	0	0
IS	370	0	0	0	0
IS	371	0	0	0	0
IS	372	0	0	0	0
IS	373	0	0	0	0
IS	374	0	0	0	0
IS	375	0	0	0	0
IS	376	0	0	0	0
IS	377	0	0	0	0
IS	378	0	0	0	0
IS	379	0	0	0	0
IS	380	0	0	0	0
IS	381	0	0	0	0
IS	382	0	0	0	0
IS	383	0	0	0	0
IS	384	0	0	0	0
IS	385	0	0	0	0
IS	386	0	0	0	0
IS	387	0	0	0	0
IS	388	0	0	0	0
IS	389	0	0	0	0
IS	390	0	0	0	0
IS	391	0	0	0	0
IS	392	0	0	0	0
IS	393	0	0	0	0
IS	394	0	0	0	0
IS	395	0	0	0	0
IS	396	0	0	0	0
IS	397	0	0	0	0
IS	398	0	0	0	0
IS	399	0	0	0	0
IS	400	0	0	0	0
IS	401	0	0	0	0
IS	402	0	0	0	0
IS	403	0	0	0	0
IS	404	0	0	0	0
IS	405	0	0	0	0
IS	406	0	0	0	0
IS	407	0	0	0	0
IS	408	0	0	0	0
IS	409	0	0	0	0
IS	410	0	0	0	0
IS	411	0	0	0	0
IS	412	0	0	0	0
IS	413	0	0	0	0
IS	414	0	0	0	0
IS	415	0	0	0	0
IS	416	0	0	0	0
IS	417	0	0	0	0
IS	418	0	0	0	0
IS	419	0	0	0	0
IS	420	0	0	0	0
IS	421	0	0	0	0
IS	422	0	0	0	0
IS	423	0	0	0	0
IS	424	0	0	0	0
IS	425	0	0	0	0
IS	426	0	0	0	0
IS	427	0	0	0	0
IS	428	0	0	0	0
IS	429	0	0	0	0
IS	430	0	0	0	0
IS	431	0	0	0	0
IS	432	0	0	0	0
IS	433	0	0	0	0
IS	434	0	0	0	0
IS	435	0	0	0	0
IS	436	0	0	0	0
IS	437	0	0	0	0
IS	438	0	0	0	0
IS	439	0	0	0	0
IS	440	0	0	0	0
IS	441	0	0	0	0
IS	442	0	0	0	0
IS	443	0	0	0	0
IS	444	0	0	0	0
IS	445	0	0	0	0
IS	446	0	0	0	0
IS	447	0	0	0	0
IS	448	0	0	0	0
IS	449	0	0	0	0
IS	450	0	0	0	0
IS	451	0	0	0	0
IS	452	0	0	0	0
IS	453	0	0	0	0
IS	454	0	0	0	0
IS	455	0	0	0	0
IS	456	0	0	0	0
IS	457	0	0	0	0
IS	458	0	0	0	0
IS	459	0	0	0	0
IS	460	0	0	0	0
IS	461	0	0	0	0
IS	462	0	0	0	0
IS	463	0	0	0	0
IS	464	0	0	0	0
IS	465	0	0	0	0
IS	466	0	0	0	0
IS	467	0	0	0	0
