IS	296	0	0	0	0
IS	297	0	0	0	0
IS	298	0	0	0	0
IS	299	0	0	0	0
IS	300	0	0	0	0
IS	301	0	0	0	0
IS	302	0	0	0	0
IS	303	0	0	0	0
IS	304	0	0	0	0
IS	305	0	0	0	0
IS	306	0	0	0	0
IS	307	0	0	0	0
IS	308	0	0	0	0
IS	309	0	0	0	0
IS	310	0	0	0	0
IS	311	0	0	0	0
IS	312	0	0	0	0
IS	313	0	0	0	0
IS	314	0	0	0	0
IS	315	0	0	0	0
IS	316	0	0	0	0
IS	317	0	0	0	0
IS	318	0	0	0	0
IS	319	0	0	0	0
IS	320	0	0	0	0
IS	321	0	0	0	0
IS	322	0	0	0	0
IS	323	0	0	0	0
IS	324	0	0	0	0
IS	325	0	0	0	0
IS	326	0	0	0	0
IS	327	0	0	0	0
IS	328	0	0	0	0
IS	329	0	0	0	0
IS	330	0	0	0	0
IS	331	0	0	0	0
IS	332	0	0	0	0
IS	333	0	0	0	0
IS	334	0	0	0	0
IS	335	0	0	0	0
IS	336	0	0	0	0
IS	337	0	0	0	0
IS	338	0	0	0	0
IS	339	0	0	0	0
IS	340	0	0	0	0
IS	341	0	0	0	0
IS	342	0	0	0	0
IS	343	0	0	0	0
IS	344	0	0	0	0
IS	345	0	0	0	0
IS	346	0	0	0	0
IS	347	0	0	0	0
IS	348	0	0	0	0
IS	349	0	0	0	0
IS	350	0	0	0	0
IS	351	0	0	0	0
IS	352	0	0	0	0
IS	353	0	0	0	0
IS	354	0	0	0	0
IS	355	0	0	0	0
IS	356	0	0	0	0
IS	357	0	0	0	0
IS	358	0	0	0	0
IS	359	0	0	0	0
IS	360	0	0	0	0
IS	361	0	0	0	0
IS	362	0	0	0	0
IS	363	0	0	0	0
IS	364	0	0	0	0
IS	365	0	0	0	0
IS	366	0	0	0	0
IS	367	0	0	0	0
IS	368	0	0	0	0
IS	369	0	0	0	0
IS	370	0	0	0	0
IS	371	0	0	0	0
IS	372	0	0	0	0
IS	373	0	0	0	0
IS	374	0	0	0	0
IS	375	0	0	0	0
IS	376	0	0	0	0
IS	377	0	0	0	0
IS	378	0	0	0	0
IS	379	0	0	0	0
IS	380	0	0	0	0
IS	381	0	0	0	0
IS	382	0	0	0	0
IS	383	0	0	0	0
IS	384	0	0	0	0
IS	385	0	0	0	0
IS	386	0	0	0	0
IS	387	0	0	0	0
IS	388	0	0	0	0
IS	389	0	0	0	0
IS	390	0	0	0	0
IS	391	0	0	0	0
IS	392	0	0	0	0
IS	393	0	0	0	0
IS	394	0	0	0	0
IS	395	0	0	0	0
IS	396	0	0	0	0
IS	397	0	0	0	0
IS	398	0	0	0	0
IS	399	0	0	0	0
IS	400	0	0	0	0
IS	401	0	0	0	0
IS	402	0	0	0	0
IS	403	0	0	0	0
IS	404	0	0	0	0
IS	405	0	0	0	0
IS	406	0	0	0	0
IS	407	0	0	0	0
IS	408	0	0	0	0
IS	409	0	0	0	0
IS	410	0	0	0	0
IS	411	0	0	0	0
IS	412	0	0	0	0
IS	413	0	0	0	0
IS	414	0	0	0	0
IS	415	0	0	0	0
IS	416	0	0	0	0
IS	417	0	0	0	0
IS	418	0	0	0	0
IS	419	0	0	0	0
IS	420	0	0	0	0
IS	421	0	0	0	0
IS	422	0	0	0	0
IS	423	0	0	0	0
IS	424	0	0	0	0
IS	425	0	0	0	0
IS	426	0	0	0	0
IS	427	0	0	0	0
IS	428	0	0	0	0
IS	429	0	0	0	0
IS	430	0	0	0	0
IS	431	0	0	0	0
IS	432	0	0	0	0
IS	433	0	0	0	0
IS	434	0	0	0	0
IS	435	0	0	0	0
IS	436	0	0	0	0
IS	437	0	0	0	0
IS	438	0	0	0	0
IS	439	0	0	0	0
IS	440	0	0	0	0
IS	441	0	0	0	0
IS	442	0	0	0	0
IS	443	0	0	0	0
IS	444	0	0	0	0
IS	445	0	0	0	0
IS	446	0	0	0	0
IS	447	0	0	0	0
IS	448	0	0	0	0
IS	449	0	0	0	0
IS	450	19084	19084	0	0
IS	451	19086	19086	0	0
IS	452	18908	18908	0	0
IS	453	18819	18819	0	0
IS	454	18713	18713	0	0
IS	455	18544	18544	0	0
IS	456	18187	18187	0	0
IS	457	18240	18240	0	0
IS	458	18162	18162	0	0
IS	459	17722	17722	0	0
IS	460	17714	17714	0	0
IS	461	17680	17680	0	0
IS	462	17523	17523	0	0
IS	463	17642	17642	0	0
IS	464	17350	17350	0	0
IS	465	17350	17350	0	0
IS	466	16946	16946	0	0
IS	467	16856	16856	0	0
IS	468	16847	16847	0	0
IS	469	16577	16577	0	0
IS	470	16548	16548	0	0
IS	471	16363	16363	0	0
IS	472	16316	16316	0	0
IS	473	16199	16199	0	0
IS	474	16079	16079	0	0
IS	475	15799	15799	0	0
IS	476	15855	15855	0	0
IS	477	15558	15558	0	0
IS	478	15351	15351	0	0
IS	479	15247	15247	0	0
IS	480	15102	15102	0	0
IS	481	14918	14918	0	0
IS	482	14987	14987	0	0
IS	483	14741	14741	0	0
IS	484	14747	14747	0	0
IS	485	14589	14589	0	0
IS	486	14512	14512	0	0
IS	487	14272	14272	0	0
IS	488	14106	14106	0	0
IS	489	13849	13849	0	0
IS	490	13771	13771	0	0
IS	491	13511	13511	0	0
IS	492	13722	13722	0	0
IS	493	13460	13460	0	0
IS	494	13378	13378	0	0
IS	495	13127	13127	0	0
IS	496	13169	13169	0	0
IS	497	13013	13013	0	0
IS	498	12743	12743	0	0
IS	499	12541	12541	0	0
# Read lengths. Use `grep ^RL | cut -f 2-` to extract this part. The columns are: read length, count
RL	150	1591068
# Read lengths - first fragments. Use `grep ^FRL | cut -f 2-` to extract this part. The columns are: read length, count
# Read lengths - last fragments. Use `grep ^LRL | cut -f 2-` to extract this part. The columns are: read length, count
LRL	150	1591068
# Mapping qualities for reads !(UNMAP|SECOND|SUPPL|QCFAIL|DUP). Use `grep ^MAPQ | cut -f 2-` to extract this part. The columns are: mapq, count
MAPQ	60	1582954
# Indel distribution. Use `grep ^ID | cut -f 2-` to extract this part. The columns are: length, number of insertions, number of deletions
ID	1	11904	11954
ID	2	3881	3969
ID	3	1398	1568
ID	4	1801	1982
ID	5	974	1105
ID	6	473	651
ID	7	207	198
ID	8	388	528
ID	9	113	189
ID	10	376	453
ID	11	62	93
ID	12	157	235
ID	13	32	94
ID	14	76	140
ID	15	136	170
ID	16	51	118
ID	17	31	40
ID	18	32	87
ID	19	16	33
ID	20	74	164
ID	21	15	26
ID	22	10	49
ID	23	4	30
ID	24	5	46
ID	25	18	43
ID	26	3	28
ID	27	0	26
ID	28	3	11
ID	29	3	12
ID	30	0	39
ID	31	1	6
ID	32	2	20
ID	33	0	2
ID	34	0	8
ID	35	0	22
ID	36	2	6
ID	37	1	4
ID	38	0	3
ID	40	0	6
ID	42	0	2
ID	43	0	1
ID	44	0	2
ID	45	0	1
ID	47	0	1
ID	48	0	5
ID	54	0	1
ID	56	0	1
# Indels per cycle. Use `grep ^IC | cut -f 2-` to extract this part. The columns are: cycle, number of insertions (fwd), .. (rev) , number of deletions (fwd), .. (rev)
IC	3	0	0	0	82
IC	4	0	64	0	76
IC	5	0	119	0	95
IC	6	0	111	0	106
IC	7	0	105	0	113
IC	8	0	124	0	130
IC	9	0	145	0	136
IC	10	0	143	0	139
IC	11	0	136	0	141
IC	12	0	121	0	156
IC	13	0	145	0	159
IC	14	0	132	0	142
IC	15	0	141	0	149
IC	16	0	156	0	173
IC	17	0	161	0	162
IC	18	0	135	0	168
IC	19	0	134	0	182
IC	20	0	183	0	159
IC	21	0	195	0	208
IC	22	0	183	0	172
IC	23	0	176	0	188
IC	24	0	169	0	203
IC	25	0	183	0	192
IC	26	0	186	0	182
IC	27	0	200	0	192
IC	28	0	209	0	199
IC	29	0	163	0	183
IC	30	0	177	0	171
IC	31	0	201	0	184
IC	32	0	201	0	174
IC	33	0	171	0	207
IC	34	0	187	0	170
IC	35	0	181	0	219
IC	36	0	164	0	170
IC	37	0	199	0	182
IC	38	0	166	0	192
IC	39	0	147	0	185
IC	40	0	170	0	194
IC	41	0	174	0	171
IC	42	0	179	0	182
IC	43	0	157	0	184
IC	44	0	181	0	196
IC	45	0	172	0	178
IC	46	0	149	0	169
IC	47	0	165	0	183
IC	48	0	162	0	187
IC	49	0	165	0	185
IC	50	0	179	0	179
IC	51	0	165	0	202
IC	52	0	177	0	178
IC	53	0	176	0	188
IC	54	0	163	0	175
IC	55	0	169	0	169
IC	56	0	154	0	165
IC	57	0	159	0	216
IC	58	0	200	0	172
IC	59	0	173	0	181
IC	60	0	155	0	176
IC	61	0	173	0	214
IC	62	0	179	0	200
IC	63	0	164	0	171
IC	64	0	179	0	166
IC	65	0	174	0	172
IC	66	0	169	0	155
IC	67	0	183	0	195
IC	68	0	162	0	188
IC	69	0	186	0	193
IC	70	0	168	0	197
IC	71	0	172	0	188
IC	72	0	160	0	202
IC	73	0	145	0	195
IC	74	0	175	0	155
IC	75	0	206	0	192
IC	76	0	154	0	186
IC	77	0	186	0	184
IC	78	0	159	0	170
IC	79	0	157	0	176
IC	80	0	179	0	202
IC	81	0	157	0	182
IC	82	0	155	0	176
IC	83	0	165	0	199
IC	84	0	150	0	174
IC	85	0	177	0	158
IC	86	0	177	0	175
IC	87	0	181	0	193
IC	88	0	165	0	176
IC	89	0	179	0	164
IC	90	0	166	0	194
IC	91	0	184	0	185
IC	92	0	171	0	195
IC	93	0	156	0	196
IC	94	0	152	0	183
IC	95	0	155	0	203
IC	96	0	164	0	193
IC	97	0	157	0	167
IC	98	0	182	0	174
IC	99	0	144	0	178
IC	100	0	168	0	179
IC	101	0	177	0	171
IC	102	0	185	0	182
IC	103	0	145	0	202
IC	104	0	162	0	177
IC	105	0	167	0	172
IC	106	0	179	0	187
IC	107	0	136	0	180
IC	108	0	145	0	172
IC	109	0	152	0	212
IC	110	0	155	0	188
IC	111	0	137	0	177
IC	112	0	153	0	203
IC	113	0	163	0	180
IC	114	0	173	0	185
IC	115	0	160	0	190
IC	116	0	150	0	163
IC	117	0	174	0	176
IC	118	0	162	0	165
IC	119	0	169	0	182
IC	120	0	150	0	150
IC	121	0	144	0	173
IC	122	0	151	0	161
IC	123	0	152	0	148
IC	124	0	153	0	159
IC	125	0	155	0	145
IC	126	0	152	0	161
IC	127	0	153	0	131
IC	128	0	145	0	150
IC	129	0	159	0	133
IC	130	0	127	0	156
IC	131	0	128	0	159
IC	132	0	125	0	154
IC	133	0	127	0	113
IC	134	0	109	0	120
IC	135	0	101	0	130
IC	136	0	121	0	113
IC	137	0	110	0	114
IC	138	0	94	0	126
IC	139	0	104	0	106
IC	140	0	77	0	99
IC	141	0	85	0	102
IC	142	0	65	0	104
IC	143	0	76	0	100
IC	144	0	72	0	80
IC	145	0	76	0	72
IC	146	0	55	0	84
IC	147	0	47	0	49
# Coverage distribution. Use `grep ^COV | cut -f 2-` to extract this part.
COV	[1-1]	1	5391856
COV	[2-2]	2	9270224
COV	[3-3]	3	11382562
COV	[4-4]	4	10994334
COV	[5-5]	5	8736122
COV	[6-6]	6	5973032
COV	[7-7]	7	3552596
COV	[8-8]	8	1900194
COV	[9-9]	9	930171
COV	[10-10]	10	419093
COV	[11-11]	11	177191
COV	[12-12]	12	69438
COV	[13-13]	13	26148
COV	[14-14]	14	10498
COV	[15-15]	15	4617
COV	[16-16]	16	2363
COV	[17-17]	17	1581
COV	[18-18]	18	1124
COV	[19-19]	19	822
COV	[20-20]	20	767
COV	[21-21]	21	678
COV	[22-22]	22	582
COV	[23-23]	23	427
COV	[24-24]	24	444
COV	[25-25]	25	432
COV	[26-26]	26	526
COV	[27-27]	27	421
COV	[28-28]	28	274
COV	[29-29]	29	199
COV	[30-30]	30	158
COV	[31-31]	31	172
COV	[32-32]	32	211
COV	[33-33]	33	159
COV	[34-34]	34	172
COV	[35-35]	35	187
COV	[36-36]	36	150
COV	[37-37]	37	137
COV	[38-38]	38	122
COV	[39-39]	39	96
COV	[40-40]	40	96
COV	[41-41]	41	161
COV	[42-42]	42	101
COV	[43-43]	43	110
COV	[44-44]	44	83
COV	[45-45]	45	85
COV	[46-46]	46	46
COV	[47-47]	47	39
COV	[48-48]	48	32
COV	[49-49]	49	31
COV	[50-50]	50	51
COV	[51-51]	51	44
COV	[52-52]	52	42
COV	[53-53]	53	118
COV	[54-54]	54	20
COV	[55-55]	55	17
COV	[56-56]	56	17
COV	[57-57]	57	29
COV	[58-58]	58	42
COV	[59-59]	59	35
COV	[60-60]	60	15
COV	[61-61]	61	23
COV	[62-62]	62	28
COV	[63-63]	63	50
COV	[64-64]	64	40
COV	[65-65]	65	24
COV	[66-66]	66	20
COV	[67-67]	67	29
COV	[68-68]	68	31
COV	[69-69]	69	24
COV	[70-70]	70	25
COV	[71-71]	71	13
COV	[72-72]	72	13
COV	[73-73]	73	13
COV	[74-74]	74	13
COV	[75-75]	75	20
COV	[76-76]	76	19
COV	[77-77]	77	32
COV	[78-78]	78	26
COV	[79-79]	79	20
COV	[80-80]	80	25
COV	[81-81]	81	20
COV	[82-82]	82	19
COV	[83-83]	83	28
COV	[84-84]	84	28
COV	[85-85]	85	32
COV	[86-86]	86	21
COV	[87-87]	87	24
COV	[88-88]	88	11
COV	[89-89]	89	22
COV	[90-90]	90	24
COV	[91-91]	91	34
COV	[92-92]	92	44
COV	[93-93]	93	41
COV	[94-94]	94	19
COV	[95-95]	95	17
COV	[96-96]	96	48
COV	[97-97]	97	28
COV	[98-98]	98	19
COV	[99-99]	99	22
COV	[100-100]	100	20
COV	[101-101]	101	32
COV	[102-102]	102	46
COV	[103-103]	103	26
COV	[104-104]	104	15
COV	[105-105]	105	7
COV	[106-106]	106	15
COV	[107-107]	107	9
COV	[108-108]	108	5
COV	[109-109]	109	6
COV	[110-110]	110	4
COV	[111-111]	111	3
COV	[112-112]	112	17
COV	[113-113]	113	36
COV	[114-114]	114	7
COV	[115-115]	115	31
COV	[116-116]	116	4
COV	[117-117]	117	4
COV	[118-118]	118	5
COV	[119-119]	119	4
COV	[120-120]	120	4
COV	[121-121]	121	2
COV	[122-122]	122	3
COV	[124-124]	124	2
COV	[125-125]	125	3
COV	[126-126]	126	2
COV	[127-127]	127	3
COV	[128-128]	128	2
COV	[129-129]	129	2
COV	[130-130]	130	7
COV	[131-131]	131	4
COV	[132-132]	132	19
COV	[133-133]	133	28
COV	[135-135]	135	3
COV	[136-136]	136	2
COV	[137-137]	137	4
COV	[138-138]	138	1
COV	[139-139]	139	2
COV	[140-140]	140	4
COV	[141-141]	141	2
COV	[142-142]	142	1
COV	[143-143]	143	2
COV	[145-145]	145	1
COV	[146-146]	146	1
COV	[147-147]	147	4
COV	[148-148]	148	6
COV	[149-149]	149	5
COV	[150-150]	150	1
COV	[151-151]	151	4
COV	[153-153]	153	2
COV	[154-154]	154	1
COV	[155-155]	155	3
COV	[156-156]	156	5
COV	[157-157]	157	4
COV	[158-158]	158	3
COV	[159-159]	159	2
COV	[160-160]	160	2
COV	[161-161]	161	4
COV	[162-162]	162	2
COV	[163-163]	163	5
COV	[164-164]	164	3
COV	[165-165]	165	4
COV	[166-166]	166	1
COV	[167-167]	167	4
COV	[168-168]	168	3
COV	[169-169]	169	4
COV	[170-170]	170	1
COV	[171-171]	171	1
COV	[172-172]	172	2
COV	[173-173]	173	3
COV	[174-174]	174	3
COV	[175-175]	175	2
COV	[177-177]	177	1
COV	[178-178]	178	1
COV	[179-179]	179	3
COV	[180-180]	180	4
COV	[181-181]	181	2
COV	[182-182]	182	3
COV	[183-183]	183	3
COV	[184-184]	184	4
COV	[185-185]	185	5
COV	[187-187]	187	4
COV	[188-188]	188	4
COV	[189-189]	189	4
COV	[190-190]	190	1
COV	[191-191]	191	1
COV	[192-192]	192	3
COV	[193-193]	193	3
COV	[194-194]	194	4
COV	[195-195]	195	3
COV	[196-196]	196	2
COV	[197-197]	197	1
COV	[198-198]	198	2
COV	[199-199]	199	2
COV	[201-201]	201	2
COV	[202-202]	202	2
COV	[203-203]	203	1
COV	[204-204]	204	5
COV	[205-205]	205	2
COV	[207-207]	207	2
COV	[208-208]	208	1
COV	[209-209]	209	5
COV	[210-210]	210	1
COV	[211-211]	211	1
COV	[212-212]	212	6
COV	[213-213]	213	5
COV	[214-214]	214	2
COV	[217-217]	217	7
COV	[218-218]	218	1
COV	[219-219]	219	3
COV	[220-220]	220	4
COV	[221-221]	221	5
COV	[222-222]	222	9
COV	[223-223]	223	8
COV	[224-224]	224	10
COV	[225-225]	225	8
COV	[226-226]	226	12
COV	[227-227]	227	11
COV	[228-228]	228	9
COV	[229-229]	229	3
COV	[230-230]	230	3
COV	[231-231]	231	10
COV	[232-232]	232	2
COV	[233-233]	233	4
COV	[234-234]	234	5
COV	[235-235]	235	1
COV	[236-236]	236	2
COV	[237-237]	237	5
COV	[238-238]	238	5
COV	[239-239]	239	7
COV	[240-240]	240	7
COV	[241-241]	241	12
COV	[242-242]	242	14
COV	[243-243]	243	7
COV	[244-244]	244	2
COV	[245-245]	245	1
COV	[246-246]	246	3
COV	[247-247]	247	8
COV	[249-249]	249	3
COV	[250-250]	250	2
COV	[251-251]	251	4
COV	[252-252]	252	1
COV	[253-253]	253	4
COV	[254-254]	254	4
COV	[255-255]	255	1
COV	[257-257]	257	1
COV	[258-258]	258	1
COV	[259-259]	259	2
COV	[260-260]	260	4
COV	[261-261]	261	4
COV	[262-262]	262	4
COV	[263-263]	263	1
COV	[264-264]	264	3
COV	[265-265]	265	7
COV	[266-266]	266	2
COV	[267-267]	267	5
COV	[268-268]	268	3
COV	[269-269]	269	2
COV	[271-271]	271	1
COV	[272-272]	272	1
COV	[273-273]	273	3
COV	[274-274]	274	3
COV	[276-276]	276	1
COV	[277-277]	277	5
COV	[278-278]	278	1
COV	[280-280]	280	3
COV	[281-281]	281	3
COV	[282-282]	282	5
COV	[283-283]	283	4
COV	[284-284]	284	4
COV	[285-285]	285	5
COV	[286-286]	286	4
COV	[287-287]	287	5
COV	[288-288]	288	1
COV	[289-289]	289	4
COV	[290-290]	290	3
COV	[291-291]	291	12
COV	[292-292]	292	5
COV	[293-293]	293	4
COV	[294-294]	294	9
COV	[295-295]	295	8
COV	[296-296]	296	8
COV	[297-297]	297	12
COV	[298-298]	298	8
COV	[299-299]	299	9
COV	[300-300]	300	4
COV	[301-301]	301	4
COV	[302-302]	302	2
COV	[303-303]	303	5
COV	[304-304]	304	4
COV	[305-305]	305	4
COV	[306-306]	306	3
COV	[307-307]	307	8
COV	[308-308]	308	3
COV	[309-309]	309	8
COV	[310-310]	310	4
COV	[311-311]	311	5
COV	[312-312]	312	6
COV	[313-313]	313	6
COV	[314-314]	314	6
COV	[315-315]	315	6
COV	[316-316]	316	11
COV	[317-317]	317	8
COV	[318-318]	318	8
COV	[319-319]	319	7
COV	[320-320]	320	10
COV	[321-321]	321	6
COV	[322-322]	322	15
COV	[323-323]	323	5
COV	[324-324]	324	6
COV	[325-325]	325	9
COV	[326-326]	326	10
COV	[327-327]	327	11
COV	[328-328]	328	8
COV	[329-329]	329	4
COV	[330-330]	330	7
COV	[331-331]	331	3
COV	[332-332]	332	3
COV	[333-333]	333	2
COV	[334-334]	334	6
COV	[335-335]	335	6
COV	[336-336]	336	4
COV	[337-337]	337	6
COV	[338-338]	338	14
COV	[339-339]	339	10
COV	[340-340]	340	6
COV	[341-341]	341	8
COV	[342-342]	342	6
COV	[343-343]	343	4
COV	[344-344]	344	9
COV	[345-345]	345	11
COV	[346-346]	346	11
COV	[347-347]	347	7
COV	[348-348]	348	1
COV	[349-349]	349	3
COV	[350-350]	350	4
COV	[351-351]	351	6
COV	[352-352]	352	4
COV	[353-353]	353	9
COV	[354-354]	354	5
COV	[355-355]	355	3
COV	[356-356]	356	2
COV	[357-357]	357	5
COV	[358-358]	358	3
COV	[359-359]	359	1
COV	[360-360]	360	3
COV	[361-361]	361	2
COV	[363-363]	363	1
COV	[364-364]	364	1
COV	[366-366]	366	2
COV	[367-367]	367	3
COV	[368-368]	368	2
COV	[369-369]	369	8
COV	[370-370]	370	3
COV	[371-371]	371	2
COV	[372-372]	372	3
COV	[373-373]	373	3
COV	[374-374]	374	3
# GC-depth. Use `grep ^GCD | cut -f 2-` to extract this part. The columns are: GC%, unique sequence percentiles, 10th, 25th, 50th, 75th and 90th depth percentile
GCD	0.0	0.064	0.000	0.000	0.000	0.000	0.000
GCD	0.5	0.097	1.485	1.485	1.485	1.485	1.485
GCD	32.0	0.129	3.713	3.713	3.713	3.713	3.713
GCD	33.0	0.193	2.775	2.775	3.289	3.803	3.803
GCD	34.0	0.708	2.845	2.912	3.255	3.656	3.905
GCD	35.0	1.609	3.040	3.188	3.405	3.722	3.848
GCD	36.0	4.474	2.835	3.161	3.600	3.750	3.960
GCD	37.0	9.559	2.825	3.171	3.544	3.752	4.028
GCD	38.0	14.870	2.820	3.326	3.608	3.780	3.996
GCD	39.0	22.691	3.070	3.420	3.713	3.930	4.102
GCD	40.0	30.061	3.135	3.525	3.773	4.035	4.230
GCD	41.0	37.882	3.299	3.645	3.870	4.080	4.265
GCD	42.0	44.834	3.412	3.639	3.938	4.102	4.310
GCD	43.0	51.432	3.450	3.716	3.953	4.136	4.293
GCD	44.0	58.256	3.500	3.735	4.005	4.206	4.425
GCD	45.0	64.596	3.501	3.773	4.005	4.211	4.403
GCD	46.0	70.035	3.450	3.761	4.057	4.286	4.425
GCD	47.0	75.797	3.547	3.818	4.057	4.238	4.418
GCD	48.0	80.721	3.595	3.892	4.140	4.335	4.490
GCD	49.0	84.808	3.621	3.922	4.133	4.327	4.475
GCD	50.0	88.671	3.592	3.881	4.133	4.294	4.477
GCD	51.0	91.117	3.493	3.825	4.057	4.222	4.552
GCD	52.0	93.402	3.338	3.765	4.057	4.320	4.523
GCD	53.0	95.043	3.487	3.878	4.125	4.282	4.418
GCD	54.0	96.138	3.371	3.941	4.069	4.358	4.635
GCD	55.0	97.039	3.496	3.795	4.065	4.356	4.564
GCD	56.0	97.554	3.575	3.868	4.294	4.470	4.627
GCD	57.0	98.005	3.615	3.915	4.028	4.134	4.271
GCD	58.0	98.487	3.576	3.885	4.088	4.305	4.464
GCD	59.0	98.906	3.504	3.735	4.043	4.219	4.290
GCD	60.0	99.260	2.703	3.428	3.997	4.155	4.337
GCD	61.0	99.485	3.240	3.720	4.215	4.537	4.725
GCD	62.0	99.743	3.382	3.564	3.731	3.908	4.133
GCD	63.0	99.839	3.727	3.727	3.870	4.425	4.425
GCD	64.0	99.936	3.570	3.570	3.615	4.260	4.260
GCD	65.0	100.000	3.668	3.668	3.904	4.140	4.140
